x,z,cp
0.9573238,0.03952903,0.03882587
0.96507,0.0384023,0.05663368
0.9717168,0.0373797,0.07097613
0.9774731,0.0364477,0.08335387
0.9824923,0.03557645,0.09506246
0.9868777,0.0347972,0.1070732
0.9901931,0.03419616,0.1160577
0.9927008,0.03372332,0.1215987
0.9945951,0.03335884,0.1257649
0.9960291,0.03307664,0.1291548
0.9971134,0.03285985,0.1310615
0.9979332,0.03269337,0.1301665
0.9985532,0.03256628,0.1347998
0.9990219,0.03246965,0.1550523
0.9993764,0.03239617,0.1130667
0.999396,0.03206747,0.08608732
0.9994158,0.03174625,0.1201328
0.9994356,0.03142503,0.1215102
0.9994554,0.03110381,0.1197545
0.9994752,0.03078259,0.1321149
0.9994951,0.03046137,0.1321214
0.9995149,0.03014015,0.02418582
0.9995347,0.02981893,0.1179321
0.9991774,0.02983385,0.2722229
0.998705,0.02985308,0.2216491
0.9980801,0.02987802,0.211686
0.9972538,0.02990975,0.2197383
0.9961613,0.02995663,0.2215313
0.9947162,0.03000546,0.2212564
0.9928067,0.03006173,0.2269979
0.9902796,0.03012834,0.2343634
0.9869352,0.03019918,0.2411622
0.982514,0.03026018,0.2474033
0.977453,0.03028684,0.2547697
0.9716592,0.03029466,0.2622435
0.9649611,0.03020824,0.2687167
0.9571562,0.03004812,0.273273
0.9479744,0.02970941,0.2752882
0.9370666,0.0291853,0.27484
0.9253091,0.02845683,0.2763577
0.9127473,0.02758347,0.2780624
0.899373,0.02645319,0.272048
0.8851772,0.02497356,0.2649801
0.8701264,0.02327955,0.2574546
0.8542152,0.02127008,0.2466057
0.8374377,0.01895397,0.2356639
0.8198045,0.01635158,0.2212295
0.8013245,0.01334657,0.2011548
0.7820181,0.00995856,0.175778
0.7619059,0.006214741,0.1411104
0.7410318,0.002177057,0.09619499
0.7194007,-0.002064184,0.04806334
0.6970824,-0.006236878,0.001287494
0.6741242,-0.01024497,-0.04272269
0.6505863,-0.01399514,-0.07915831
0.6265534,-0.01741054,-0.105094
0.6021083,-0.02045273,-0.1209402
0.5773511,-0.02314199,-0.1282883
0.552376,-0.02549885,-0.1295552
0.5272853,-0.0275671,-0.126923
0.5021849,-0.02937614,-0.120976
0.4771802,-0.03094715,-0.1120844
0.4523787,-0.03230795,-0.1008746
0.4278875,-0.03349447,-0.0885249
0.4038112,-0.03454909,-0.07693265
0.380252,-0.03552079,-0.067365
0.3573009,-0.03644441,-0.05997701
0.3350364,-0.03734257,-0.05528818
0.3135245,-0.03823502,-0.0557082
0.2928189,-0.03913191,-0.0655679
0.2729592,-0.04003776,-0.08542643
0.2539659,-0.04088729,-0.1090259
0.2358541,-0.04157125,-0.1300998
0.2186263,-0.0420293,-0.1447389
0.2022821,-0.04223808,-0.1514758
0.1868211,-0.04220807,-0.1532092
0.172234,-0.04198677,-0.1510731
0.1585071,-0.0415789,-0.1436001
0.1456166,-0.04100414,-0.1307814
0.1335419,-0.04026878,-0.1161952
0.1222556,-0.03944465,-0.1001086
0.1117419,-0.03851654,-0.08043945
0.1019508,-0.03750758,-0.05961379
0.09285816,-0.03643705,-0.03901639
0.08441899,-0.03532447,-0.01820835
0.07660486,-0.03417334,0.00530965
0.0693834,-0.03297782,0.03093853
0.06271837,-0.03175754,0.05700385
0.05657358,-0.03052075,0.08559849
0.05091669,-0.02926677,0.1154449
0.0457177,-0.02801352,0.147264
0.04094985,-0.02674701,0.179121
0.03657438,-0.02550253,0.2121081
0.0325723,-0.02425195,0.2496517
0.02891713,-0.02299973,0.2858269
0.02557668,-0.02177336,0.3237165
0.02253478,-0.0205534,0.3651802
0.01976879,-0.01934453,0.4057271
0.01725978,-0.01815384,0.4483718
0.01499114,-0.01697486,0.4911498
0.0129359,-0.01581977,0.5327112
0.01109143,-0.01468766,0.5782292
0.009438789,-0.01356622,0.6171922
0.007948242,-0.01249424,0.6543627
0.006632929,-0.01142339,0.6961852
0.005476899,-0.01036905,0.730103
0.004454676,-0.00934688,0.7582094
0.003566272,-0.008355034,0.7839699
0.002810919,-0.007387278,0.8028736
0.002168428,-0.006456587,0.8131424
0.001625953,-0.005560385,0.8166599
0.001181452,-0.004705094,0.8124532
0.0008300336,-0.003890644,0.7998744
0.0005598784,-0.003119845,0.7809961
0.0003545757,-0.002397984,0.7571273
0.0002041181,-0.001727421,0.728452
9.853266e-05,-0.001107032,0.6959455
3.30314e-05,-0.0005358822,0.6606247
