x,z,cp
0.8086296,0.0714334,-0.1098959
0.8257652,0.06976547,-0.08668411
0.8420402,0.06816605,-0.06465749
0.8574555,0.06661952,-0.04398086
0.8720234,0.06511399,-0.02447683
0.8857578,0.06364367,-0.006524333
0.8986797,0.06222846,0.01547789
0.9108108,0.06110397,0.03203997
0.922176,0.05997576,0.03978888
0.9327913,0.05887985,0.05137147
0.9424915,0.05782898,0.06462635
0.951373,0.05678975,0.07762358
0.9595229,0.05579942,0.09053452
0.9670115,0.05484471,0.102219
0.9738998,0.05392585,0.1126501
0.9801727,0.0530444,0.1231233
0.9849155,0.05232995,0.1323754
0.9885051,0.05178315,0.1384116
0.9912202,0.05135774,0.1424043
0.9932738,0.05102884,0.1455636
0.9948266,0.05077463,0.1475658
0.9960012,0.05057946,0.1470977
0.9968895,0.05042924,0.1517799
0.9975613,0.0503148,0.169487
0.9980693,0.05022763,0.1374797
0.9981614,0.04955353,0.1175501
0.9982535,0.04887942,0.1449817
0.9983456,0.04820532,0.145051
0.9984377,0.04753121,0.142514
0.9985298,0.04685711,0.1540647
0.9986219,0.046183,0.1569349
0.998714,0.0455089,0.06736402
0.9988062,0.0448348,0.1412863
0.9983023,0.04483112,0.2771444
0.9976361,0.04482522,0.2384858
0.9967551,0.04481629,0.2230828
0.9955903,0.044801,0.228687
0.9940502,0.04477668,0.2315062
0.9920143,0.04473607,0.2349555
0.9893232,0.04467086,0.2396879
0.9857662,0.044558,0.2452959
0.981065,0.04436938,0.251905
0.9748574,0.04406259,0.2562608
0.9680423,0.04361503,0.2594642
0.9606408,0.04303738,0.2626175
0.9525947,0.04228695,0.2635925
0.9438358,0.04134256,0.2619043
0.9342846,0.04018427,0.2587006
0.9238408,0.03879479,0.2559826
0.9126733,0.0371564,0.2541445
0.9007769,0.03525494,0.2437333
0.8881675,0.0328683,0.2271452
0.8747917,0.03016317,0.2116959
0.8606262,0.0271894,0.1930641
0.8456628,0.02394504,0.1716315
0.8298911,0.02043977,0.1479919
0.8133089,0.01670359,0.1204725
0.7959219,0.01271481,0.08867058
0.7777387,0.008527564,0.05225901
0.7587751,0.004187437,0.01057548
0.7390518,-0.0002271253,-0.03503755
0.7185857,-0.004618293,-0.08222083
0.6974124,-0.008885004,-0.1272917
0.6755666,-0.01292157,-0.1656908
0.6530953,-0.01665185,-0.1928081
0.6300854,-0.02001054,-0.2051959
0.6066042,-0.02298506,-0.2034801
0.5827487,-0.02560868,-0.1925748
0.5586263,-0.02796181,-0.1776899
0.5343442,-0.03011465,-0.1615817
0.5100069,-0.0321159,-0.1450934
0.4857236,-0.0339978,-0.1286897
0.4616022,-0.03579779,-0.1137193
0.4377505,-0.03756038,-0.1025747
0.4142769,-0.03932882,-0.09718648
0.3912794,-0.0411201,-0.09769619
0.368842,-0.04292901,-0.1028737
0.3470394,-0.04473279,-0.1112894
0.3259287,-0.04651599,-0.1233393
0.305565,-0.04825151,-0.1437899
0.2859841,-0.04993162,-0.179641
0.2672127,-0.05153469,-0.2278894
0.2492505,-0.0529282,-0.2752475
0.2320861,-0.05397068,-0.3120589
0.2157193,-0.05462105,-0.3343687
0.200149,-0.05488902,-0.341391
0.1853768,-0.05480626,-0.3348856
0.1713969,-0.05441763,-0.3179975
0.1582018,-0.05377023,-0.2938426
0.1457791,-0.05290348,-0.2645105
0.1341053,-0.05185424,-0.2315696
0.1231644,-0.05065937,-0.1961848
0.1129314,-0.0493432,-0.1593859
0.1033732,-0.04792851,-0.1226957
0.09447232,-0.0464473,-0.08594793
0.08618766,-0.04491151,-0.04822951
0.0784884,-0.04332986,-0.009983281
0.0713504,-0.04171716,0.02762881
0.06473991,-0.04009815,0.06537889
0.05862588,-0.03845914,0.1049385
0.05298069,-0.03681346,0.1454162
0.04777176,-0.03517033,0.185568
0.04297172,-0.03354169,0.2254354
0.03855521,-0.03193402,0.2660942
0.03449598,-0.03033789,0.3066793
0.03077149,-0.02876445,0.3470313
0.02735841,-0.02721513,0.3897046
0.02423824,-0.02568022,0.4305019
0.02138646,-0.02418346,0.4694035
0.01878211,-0.02272108,0.5111333
0.01641587,-0.02126979,0.5502013
0.01426505,-0.01985661,0.5876632
0.01231851,-0.01846935,0.6264261
0.01056281,-0.01710517,0.6603741
0.008981649,-0.01578596,0.6921895
0.007568947,-0.01448634,0.7239936
0.006311138,-0.01321256,0.7497739
0.005197102,-0.01198046,0.7709171
0.004221342,-0.01078348,0.7893138
0.003381319,-0.009615261,0.8014912
0.002656424,-0.008492442,0.8073188
0.002039831,-0.007419777,0.8080017
0.001529132,-0.006395033,0.8024564
0.00111898,-0.005419662,0.7910267
0.0007918852,-0.004501593,0.7751444
0.0005348975,-0.003645441,0.7550781
0.0003401238,-0.002843835,0.7312033
0.0001969475,-0.00211073,0.7042943
9.739969e-05,-0.001421811,0.6749493
3.249541e-05,-0.0007330973,0.6431904
