x,z,cp
0.4005184,-0.04012749,-0.1720044
0.3767344,-0.04147147,-0.1796867
0.353575,-0.04258268,-0.1847674
0.3311192,-0.04346031,-0.1868804
0.3094345,-0.04411469,-0.1879145
0.2885755,-0.04458201,-0.1901715
0.26858,-0.04487859,-0.1938242
0.2494775,-0.04500799,-0.1969061
0.2312876,-0.04494967,-0.1977853
0.2140179,-0.04470886,-0.1952792
0.197668,-0.04428368,-0.1882751
0.1822289,-0.0436929,-0.1770801
0.1676951,-0.04296152,-0.1619464
0.1540447,-0.04211218,-0.1445709
0.1412591,-0.04116838,-0.1292908
0.1293072,-0.04017515,-0.1153901
0.1181653,-0.03911974,-0.09889332
0.10779,-0.03800198,-0.08059886
0.09815531,-0.03683575,-0.06086194
0.08922144,-0.03562795,-0.03944342
0.08094758,-0.03439538,-0.01816171
0.07330369,-0.03315177,0.004416743
0.06625049,-0.03188769,0.02876936
0.05975271,-0.03062012,0.05357424
0.05377945,-0.02934286,0.08343811
0.04828254,-0.02805086,0.1149994
0.04324428,-0.02677824,0.1434514
0.03863171,-0.02551399,0.1714256
0.03441262,-0.02426245,0.204423
0.03055993,-0.02301671,0.2412031
0.0270504,-0.02178881,0.2772884
0.02385271,-0.02058232,0.3155922
0.02094663,-0.01939443,0.354684
0.01831069,-0.01822545,0.3941354
0.01592514,-0.01707451,0.4365261
0.01377428,-0.01594198,0.4782571
0.01183346,-0.01483699,0.5212909
0.010097,-0.01374761,0.5655526
0.00854187,-0.01268564,0.6059069
0.007154558,-0.01164754,0.6461285
0.005934494,-0.01063249,0.6872254
0.004864719,-0.009633025,0.721602
0.003924762,-0.008673504,0.7504666
0.003116257,-0.007741277,0.7778041
0.002434064,-0.006828065,0.7964143
0.001854228,-0.005959144,0.8064959
0.001372809,-0.005130413,0.8105746
0.0009817916,-0.004330856,0.8061207
0.0006797298,-0.003574465,0.7935987
0.0004496739,-0.002871251,0.7753363
0.0002752206,-0.002200463,0.7522752
0.0001496897,-0.001581854,0.7242652
6.71837e-05,-0.001013128,0.6928805
1.935245e-05,-0.000490169,0.6599191
