x,z,cp
0.9999895,0.002365588,0.1316908
0.9999909,0.002154155,0.09553614
0.9999922,0.001942721,0.1405734
0.9999935,0.001731288,0.1438791
0.9999949,0.001519854,0.1390948
0.9999956,0.001343814,0.151344
0.999997,0.001132382,0.1517937
0.9999983,0.0009209512,0.03944648
0.9999997,0.00070952,0.1375383
0.9997923,0.0007172533,0.2998443
0.999518,0.0007274364,0.2217194
0.9991557,0.0007052178,0.2051666
0.9986759,0.0007223897,0.2264883
0.9980418,0.0007421915,0.2216843
0.9972025,0.0007698736,0.2241532
0.9960925,0.0008047785,0.229019
0.9946226,0.0008478278,0.2335492
0.9926808,0.0008983955,0.2403157
0.990109,0.000970222,0.2479009
0.9868669,0.001027169,0.2524928
0.982758,0.001073425,0.2568415
0.9775115,0.001093338,0.2654978
0.9707854,0.001097831,0.2747082
0.9621176,0.0009958768,0.2772106
0.9508942,0.0006687005,0.2786742
0.9387027,0.0002061462,0.2767802
0.9256559,-0.0005244814,0.2724829
0.9117327,-0.001428216,0.2702938
0.8969168,-0.002502916,0.2626192
0.8812005,-0.003867673,0.2530646
0.8645617,-0.005409492,0.244776
0.846999,-0.00718459,0.2350746
0.8285142,-0.009186429,0.2233616
0.8091143,-0.01149588,0.2091431
0.7888216,-0.01411056,0.1936929
0.7676746,-0.01702353,0.1739273
0.7457184,-0.02031562,0.1481824
0.7229961,-0.02398706,0.1170934
0.6995709,-0.02800304,0.07922587
0.6755117,-0.03233432,0.03279857
0.6509037,-0.0369164,-0.02180818
0.6258326,-0.04159989,-0.08195055
0.600391,-0.0462348,-0.1428852
0.5746774,-0.05066096,-0.1976138
0.5487944,-0.05471704,-0.2424617
0.5228494,-0.05835233,-0.2785898
0.4969511,-0.0615719,-0.3075905
0.4712073,-0.06437727,-0.3322027
0.4457265,-0.06677753,-0.3566899
0.4206167,-0.06879786,-0.3820987
0.3959849,-0.07043242,-0.403161
0.3719297,-0.07162785,-0.4137642
0.348543,-0.07236425,-0.4117737
0.3259055,-0.07265853,-0.399374
0.304081,-0.0725577,-0.3824762
0.2831205,-0.07212874,-0.366296
0.2630628,-0.07142416,-0.3494148
0.243935,-0.07042785,-0.3271954
0.2257517,-0.0691302,-0.2984398
0.2085211,-0.06755796,-0.264144
0.1922405,-0.0657522,-0.2260027
0.1769025,-0.06375979,-0.1862287
0.1624906,-0.06162973,-0.1463874
0.1489847,-0.05940205,-0.1069422
0.136357,-0.05710971,-0.06777609
0.1245778,-0.05477289,-0.02885403
0.113615,-0.05241963,0.009996234
0.10343,-0.05006575,0.04681538
0.09398604,-0.04773203,0.08133576
0.08524545,-0.04544044,0.1162909
0.07716994,-0.04318611,0.151439
0.06972352,-0.04097562,0.1861067
0.06286493,-0.03882204,0.2214194
0.05655977,-0.03672251,0.2567735
0.05076891,-0.03468495,0.2926243
0.04546365,-0.03270806,0.3285934
0.04060735,-0.03080156,0.364864
0.03617008,-0.02895482,0.4009485
0.03211941,-0.02718077,0.4375089
0.02843138,-0.02546686,0.4740103
0.02507373,-0.02382121,0.5104958
0.02202635,-0.02223501,0.5483873
0.01926464,-0.02070931,0.5846734
0.01676599,-0.01924761,0.6224106
0.01451499,-0.01783694,0.6592133
0.01248689,-0.01648717,0.6941814
0.0106675,-0.01519019,0.7315403
0.00904728,-0.01393926,0.7658009
0.007600563,-0.01274456,0.7968925
0.0063204,-0.01159618,0.8293831
0.005202149,-0.01048532,0.8575442
0.004219377,-0.009426876,0.8797122
0.003367169,-0.008415769,0.898931
0.002643341,-0.00744816,0.9122563
0.002037233,-0.006525493,0.9177281
0.001525606,-0.005651976,0.9162106
0.001104527,-0.004831982,0.9072499
0.0007718438,-0.004056819,0.8895553
0.0005191511,-0.003330089,0.8650459
0.0003288858,-0.002654472,0.8358472
0.0001898937,-0.0020294,0.8018063
9.421638e-05,-0.001455656,0.7636205
3.46267e-05,-0.0009292718,0.7227737
4.995089e-06,-0.0004483165,0.680778
