x,z,cp
0.3008782,-0.01632331,-0.04489218
0.2810694,-0.01707878,-0.03508611
0.262057,-0.01770332,-0.02336973
0.2438699,-0.01824391,-0.01285068
0.226526,-0.01873605,-0.004934641
0.2100358,-0.01919386,0.0003716997
0.1944014,-0.01961513,0.003678101
0.1796176,-0.01999069,0.005607555
0.165673,-0.0203144,0.006581902
0.1525512,-0.02057964,0.007133646
0.1402315,-0.02078095,0.007633265
0.1286897,-0.02091528,0.008319358
0.117899,-0.02098213,0.009622994
0.1078291,-0.02097844,0.01147438
0.09844923,-0.02090939,0.01383821
0.08972709,-0.02077622,0.01724125
0.08162972,-0.02057793,0.02153345
0.07412428,-0.02032124,0.02721582
0.06717792,-0.02000385,0.03452464
0.06075878,-0.01963372,0.04355901
0.05483421,-0.01921021,0.05488904
0.04937487,-0.01873939,0.06839651
0.04435064,-0.01822533,0.08425683
0.039733,-0.01767252,0.1029
0.03549532,-0.01708347,0.1242297
0.03161091,-0.01646364,0.1486915
0.02805729,-0.01581479,0.1755599
0.02480884,-0.01514506,0.2066044
0.02184741,-0.01444904,0.2404333
0.01914874,-0.01374024,0.2762682
0.01669764,-0.01301711,0.3180166
0.01447724,-0.01227694,0.3602769
0.01246692,-0.01153431,0.4052425
0.01065784,-0.0107814,0.4566975
0.009034807,-0.01001981,0.5058469
0.007580573,-0.009263413,0.5566456
0.006291625,-0.008501818,0.6132253
0.005156659,-0.007737312,0.6639486
0.004157038,-0.00698657,0.7102373
0.003292217,-0.006241516,0.7570979
0.002559377,-0.005500274,0.7949337
0.001936695,-0.004777405,0.820991
0.001417008,-0.004077487,0.8379306
0.0009981045,-0.00339956,0.8423863
0.0006745995,-0.002745746,0.8330122
0.0004284888,-0.002123777,0.8123784
0.0002465563,-0.001538534,0.7821635
0.0001200066,-0.0009907782,0.7432925
4.036379e-05,-0.0004816642,0.6976809
