x,z,cp
0.07599611,-0.02169392,0.01242284
0.06879548,-0.02124141,0.01831745
0.0621514,-0.0207525,0.02568025
0.05602957,-0.02022471,0.03511356
0.05039702,-0.01966277,0.04638698
0.04522276,-0.01906861,0.05986871
0.04047607,-0.01844454,0.07574102
0.0361267,-0.01779415,0.09407626
0.03214742,-0.01712081,0.1160792
0.02851478,-0.01642163,0.1407223
0.0251983,-0.01570811,0.1687406
0.02218094,-0.01497629,0.2008512
0.01943775,-0.01423207,0.2348617
0.01694966,-0.01348014,0.274264
0.01470171,-0.01271511,0.3155761
0.01266742,-0.01194985,0.3588197
0.01084079,-0.01117986,0.4101596
0.009207274,-0.01040278,0.4595706
0.007740833,-0.009635628,0.5092427
0.006443823,-0.008867464,0.567495
0.005305979,-0.008098139,0.6214485
0.004301051,-0.00734282,0.6699562
0.003429703,-0.006598736,0.7201128
0.00269058,-0.005863597,0.7650448
0.002064577,-0.005143612,0.7988563
0.001536939,-0.004448813,0.8235572
0.001106524,-0.00377953,0.8388615
0.0007684423,-0.003136386,0.8414477
0.000510839,-0.002522812,0.832438
0.0003167789,-0.001943866,0.8141755
0.0001759758,-0.001403804,0.7877271
8.091532e-05,-0.0009022909,0.7544387
2.452257e-05,-0.0004377583,0.7160013
