x,z,cp
0.9643164,0.03282224,0.03889001
0.9714914,0.0318458,0.05675582
0.9773839,0.03100245,0.07266487
0.9822722,0.03026998,0.0868893
0.9863674,0.02963018,0.1000888
0.9898122,0.02907784,0.1118884
0.9924157,0.02864229,0.1214113
0.9943839,0.02830472,0.1282648
0.9958719,0.02804437,0.1336603
0.9969968,0.02784833,0.1376586
0.9978472,0.02769498,0.1404575
0.9984902,0.02757768,0.1400944
0.9989763,0.02748844,0.1446915
0.9993439,0.02742061,0.1712557
0.9996218,0.02736911,0.1016397
0.9996273,0.02717621,0.05736726
0.9996329,0.02698331,0.1110359
0.9996385,0.02679041,0.1165021
0.999644,0.02659752,0.1163881
0.9996496,0.02640462,0.1285662
0.9996552,0.02621172,0.1206429
0.9996607,0.02601883,-0.003441866
0.9996663,0.02582593,0.1050735
0.9993843,0.02584311,0.2791294
0.9990113,0.02586562,0.2283576
0.9985181,0.02589505,0.2223916
0.9978658,0.02593354,0.226659
0.997003,0.02598306,0.2278628
0.9958618,0.02604504,0.2310259
0.9943527,0.02612628,0.2367612
0.9923565,0.02622734,0.2429434
0.989716,0.02634948,0.2502453
0.9862246,0.0264993,0.2585224
0.982073,0.02665656,0.2668463
0.9771199,0.02681385,0.2757504
0.9711494,0.02696288,0.2846714
0.963881,0.02708392,0.2930327
0.9549537,0.02714972,0.3001005
0.9438861,0.02711703,0.3056111
0.9319051,0.02695338,0.3112989
0.9190994,0.02665151,0.3177905
0.9054499,0.02619094,0.3212133
0.8909398,0.02549046,0.3213293
0.8755507,0.02454762,0.3209515
0.8592715,0.02335444,0.3193535
0.8420954,0.02186836,0.3157108
0.8240289,0.0200392,0.3098243
0.8050807,0.01781685,0.3004118
0.7852735,0.01514343,0.2845515
0.7646408,0.01197983,0.2590762
0.7432131,0.008335167,0.2246995
0.7210451,0.004338614,0.1867457
0.6981877,0.0001690314,0.1478748
0.6747064,-0.004076635,0.1078127
0.6506731,-0.008333168,0.06753632
0.6261718,-0.01253066,0.02838686
0.6012924,-0.01660639,-0.008447778
0.5761307,-0.02050759,-0.04247967
0.5507822,-0.02420417,-0.07411788
0.5253489,-0.02768038,-0.1036946
0.4999339,-0.0309228,-0.1310794
0.474639,-0.0339121,-0.1571158
0.4495688,-0.03663469,-0.1845608
0.4248273,-0.03908964,-0.2150267
0.4005171,-0.04125493,-0.2452728
0.3767357,-0.04306622,-0.2699761
0.3535731,-0.04448032,-0.2858719
0.3311094,-0.04549396,-0.2923152
0.3094125,-0.04613173,-0.2916777
0.2885377,-0.04644451,-0.28743
0.2685252,-0.04648109,-0.2810093
0.2494051,-0.04627131,-0.2717535
0.2311981,-0.04583197,-0.259308
0.2139134,-0.04519209,-0.2438534
0.1975517,-0.04437873,-0.2254717
0.1821064,-0.04342044,-0.2047185
0.1675672,-0.04234605,-0.1821745
0.1539149,-0.04118052,-0.1585797
0.1411275,-0.03994517,-0.1352591
0.1291761,-0.03866559,-0.111936
0.1180322,-0.0373481,-0.08726455
0.1076593,-0.03599928,-0.06186657
0.09802528,-0.03463511,-0.03618991
0.08909224,-0.03326361,-0.009652149
0.08082269,-0.0318909,0.01721394
0.07318112,-0.03052713,0.04456005
0.066131,-0.02917321,0.07277089
0.05963659,-0.02783494,0.1013034
0.0536637,-0.02651573,0.1314529
0.04817515,-0.02521209,0.1625528
0.0431418,-0.02393575,0.1939486
0.03853283,-0.02268372,0.2260896
0.03431757,-0.02146044,0.2592959
0.0304686,-0.02026407,0.2939178
0.02696052,-0.01909632,0.3286399
0.02376559,-0.01796046,0.3653193
0.02086465,-0.01684969,0.4022451
0.01823168,-0.01577245,0.4395686
0.01585068,-0.01472163,0.4792647
0.01370269,-0.01369825,0.5174649
0.01176569,-0.01270703,0.5573666
0.01003308,-0.01173842,0.5985562
0.008483696,-0.01079874,0.6362877
0.007101642,-0.009888747,0.6746815
0.005885758,-0.009001938,0.7133243
0.004819693,-0.008140269,0.7460378
0.003883357,-0.007311987,0.7745113
0.003078895,-0.006511141,0.7999512
0.002401671,-0.005735517,0.8167364
0.00182663,-0.004993512,0.8242351
0.001347752,-0.004288273,0.8234966
0.0009613832,-0.003618172,0.8118926
0.0006623484,-0.002983296,0.7896343
0.0004351546,-0.002387685,0.7596937
0.0002646011,-0.00183182,0.7228073
0.0001429066,-0.001317408,0.679349
6.282791e-05,-0.0008433294,0.6312124
1.724014e-05,-0.0004078376,0.5802644
