x,z,cp
0.2084792,-0.06983088,-0.2741962
0.1921988,-0.06775676,-0.2291672
0.1768609,-0.06547341,-0.1822486
0.1624496,-0.06303492,-0.1351469
0.1489438,-0.06048814,-0.08860968
0.1363168,-0.05787095,-0.04289293
0.1245382,-0.05521576,0.001958647
0.1135756,-0.05255069,0.04582195
0.1033915,-0.04990048,0.08814251
0.09394857,-0.04728442,0.1289427
0.08520962,-0.04472196,0.1688025
0.07713567,-0.04222126,0.2079812
0.06969018,-0.03978867,0.2460707
0.0628329,-0.03743635,0.2836264
0.05652909,-0.03516329,0.3206111
0.05074084,-0.03297738,0.3571262
0.04543676,-0.03087663,0.3927905
0.04058147,-0.02886931,0.428042
0.03614556,-0.02694647,0.4626236
0.03209634,-0.0251168,0.4966678
0.02840912,-0.02337048,0.5298775
0.02505305,-0.02171285,0.5623809
0.02200692,-0.02013406,0.5950734
0.01924694,-0.01863419,0.6259911
0.01674933,-0.01721297,0.6574848
0.01449939,-0.0158583,0.6877519
0.01247229,-0.01457679,0.7160355
0.01065447,-0.01335934,0.7456066
0.009035126,-0.01219845,0.7724598
0.007589306,-0.01110122,0.7964127
0.006310067,-0.01005765,0.8206834
0.005192523,-0.009059277,0.8409799
0.004211229,-0.008116427,0.8561466
0.003359789,-0.007222842,0.8679348
0.002636649,-0.006374061,0.8734415
0.002031189,-0.005570044,0.8712796
0.001520232,-0.004813955,0.8619814
0.001100741,-0.004106373,0.844017
0.0007686725,-0.003441987,0.8159559
0.0005165517,-0.002821635,0.7807259
0.000326825,-0.002246734,0.7406803
0.0001883118,-0.001716346,0.6949367
9.306115e-05,-0.001230147,0.6443624
3.389292e-05,-0.0007848685,0.5910597
4.646678e-06,-0.0003784945,0.5370738
